aX,aY,aZ,gX,gY,gZ
0.024,-0.081,0.993,-7.996,3.723,7.202
0.033,-0.079,0.996,-8.728,-0.671,6.775
0.022,-0.078,0.980,-8.850,-4.517,6.287
0.019,-0.086,0.982,-7.263,-5.676,5.249
0.025,-0.103,0.985,-4.456,-5.615,3.357
0.033,-0.107,1.010,-2.747,-4.578,1.404
0.045,-0.104,1.023,-2.502,-3.723,0.977
0.045,-0.101,1.026,-2.991,-3.540,1.282
0.051,-0.092,1.048,-3.357,-1.709,1.343
0.057,-0.090,1.057,-2.197,1.770,0.793
0.068,-0.092,1.058,-2.014,5.005,0.793
0.063,-0.080,1.052,-2.136,6.897,1.526
0.053,-0.070,1.044,-1.099,7.690,1.587
0.059,-0.071,1.043,-0.305,5.981,1.282
0.059,-0.062,1.052,-0.732,1.404,1.099
0.067,-0.056,1.049,-0.732,-2.441,0.000
0.072,-0.076,1.053,0.305,-3.845,-0.793
0.094,-0.090,1.072,2.197,-2.319,-1.892
0.114,-0.106,1.077,2.808,-0.977,-2.258
0.124,-0.111,1.073,2.014,-0.427,-2.319
0.131,-0.117,1.065,1.465,-0.122,-2.197
0.142,-0.117,1.063,1.221,0.244,-1.831
0.141,-0.107,1.066,0.488,1.648,-0.427

-0.162,1.628,1.210,-16.357,-13.916,-3.479
-0.065,1.838,1.376,-19.409,-37.659,-11.719
0.124,2.070,1.551,-19.836,-71.960,-21.240
0.356,2.327,1.673,-16.602,-105.530,-26.978
0.666,2.541,1.703,-10.254,-125.366,-27.405
0.886,2.699,1.665,-6.104,-127.686,-21.851
1.046,2.751,1.568,-12.146,-119.568,-7.202
1.102,2.706,1.526,-24.841,-104.126,18.372
1.042,2.699,1.434,-37.720,-86.975,49.988
0.853,2.679,1.420,-47.729,-67.261,83.557
0.514,2.679,1.454,-59.204,-45.959,116.516
0.022,2.649,1.468,-66.101,-23.315,139.954
-0.461,2.632,1.423,-63.049,6.042,141.663
-0.926,2.573,1.329,-56.580,38.513,118.225
-1.231,2.285,1.131,-50.964,59.509,73.975
-1.356,1.769,0.882,-53.650,65.063,19.165
-1.314,0.919,0.559,-61.768,56.946,-34.302
-1.277,-0.156,0.143,-79.346,44.006,-62.073
-1.453,-1.440,-0.357,-93.689,45.227,-63.843
-1.513,-3.091,-0.894,-81.055,78.308,-77.087
-0.938,-4.000,-1.385,-53.162,115.051,-126.343
-0.157,-4.000,-0.971,-6.714,119.446,-219.971
0.261,-4.000,-0.282,118.958,70.923,-318.420
0.708,-4.000,0.360,257.141,-31.006,-365.356
1.259,-4.000,0.925,294.250,-161.682,-352.600
1.374,-3.999,1.962,238.464,-254.578,-311.401
1.101,-2.684,2.749,178.467,-256.714,-244.873
0.714,-1.993,2.463,144.958,-197.144,-136.414
0.665,-1.852,2.210,97.778,-85.632,-29.114
0.153,-1.228,2.052,40.039,53.589,19.653
-0.305,-0.589,1.682,6.531,164.429,57.373
-0.661,-0.406,0.958,-4.822,212.646,92.834
-0.893,-0.345,0.552,-20.264,192.505,104.309
-0.845,-0.208,0.488,-31.189,106.812,94.971
-0.668,-0.237,0.519,-26.367,-4.089,82.336
-0.514,-0.298,0.733,-18.860,-72.754,73.547
-0.446,-0.308,1.015,-6.531,-88.806,62.744
-0.445,-0.277,1.270,7.019,-76.477,56.091
-0.577,-0.119,1.398,9.521,-49.316,57.312
-0.805,0.138,1.305,4.272,-12.451,59.814
-0.891,0.243,1.142,1.221,31.738,51.758
-0.841,0.221,1.045,1.709,65.369,31.006
-0.618,0.175,0.990,4.333,70.435,9.705
-0.275,0.091,0.939,4.761,44.495,-3.052
-0.015,-0.047,0.958,-2.869,4.883,-9.644
0.158,-0.172,1.052,-9.216,-22.949,-13.367
0.279,-0.259,1.165,-4.944,-34.058,-11.902
0.347,-0.289,1.251,1.831,-29.785,-7.446
0.367,-0.288,1.323,1.343,-15.137,-1.526
0.342,-0.233,1.327,-4.578,2.869,7.324
0.241,-0.177,1.257,-11.414,19.287,18.005
0.144,-0.096,1.165,-16.541,35.706,22.949
0.100,-0.041,1.048,-18.677,45.532,23.987
0.052,-0.005,0.920,-19.653,44.922,22.766
0.043,-0.030,0.823,-19.775,35.645,19.775
0.086,-0.045,0.793,-16.418,22.827,14.099
0.142,-0.051,0.822,-11.047,10.986,9.277
0.158,-0.068,0.865,-8.057,1.526,7.202
0.152,-0.073,0.923,-7.629,-4.395,8.057
0.111,-0.049,0.948,-8.972,-7.019,10.864
0.067,-0.016,0.972,-10.803,-6.470,12.329
0.041,0.007,0.975,-10.803,-3.723,12.268
0.012,0.004,0.989,-8.423,0.549,10.742
0.024,-0.011,1.016,-4.761,4.333,7.324
0.041,-0.012,1.019,-1.343,1.648,3.967
0.072,0.011,1.035,-0.061,-5.432,1.709
0.086,0.015,1.052,-1.282,-10.254,1.221
0.051,0.015,1.067,-1.465,-9.705,1.404
0.011,0.029,1.080,-0.183,-4.150,1.953
-0.016,0.040,1.086,1.099,2.930,2.258
-0.030,0.043,1.080,1.587,8.545,1.526
-0.014,0.036,1.065,1.526,10.071,0.977
0.002,0.021,1.050,0.916,7.385,0.549
0.036,0.015,1.049,1.221,2.197,-0.122
0.077,0.010,1.061,2.197,-3.784,-0.305
0.110,0.010,1.098,2.136,-9.583,-0.305
0.115,0.024,1.135,2.319,-12.939,0.366
0.102,0.022,1.166,2.625,-12.878,2.502
0.078,0.031,1.176,2.136,-10.986,4.211
0.066,0.014,1.178,0.854,-8.118,4.761
0.059,0.013,1.170,-0.977,-4.883,4.395
0.057,0.008,1.154,-1.404,-1.221,3.540
0.074,0.005,1.127,-1.343,0.854,2.319
0.088,0.004,1.109,-1.953,2.014,1.526
0.098,0.015,1.085,-3.174,2.441,1.221
0.103,0.014,1.074,-2.869,4.456,0.977
0.099,0.019,1.062,-1.587,7.690,1.099
0.096,0.017,1.044,-0.488,9.399,2.258
0.081,0.011,1.030,-0.488,9.888,2.991
0.079,0.001,1.016,-1.770,9.399,2.502
0.093,-0.002,1.003,-2.869,8.606,2.075
0.102,-0.005,0.978,-4.822,7.935,2.808
0.106,-0.019,0.947,-6.287,7.690,3.418
0.115,-0.018,0.930,-5.249,8.789,3.296
0.111,-0.010,0.933,-2.625,11.108,3.235
0.084,0.005,0.939,-0.854,11.841,4.822
0.045,0.015,0.943,-0.854,8.911,5.188
0.023,0.019,0.951,-1.465,3.540,4.578
0.008,0.018,0.962,-1.465,-1.160,3.418
0.005,0.009,0.974,-1.465,-3.723,1.831
0.019,-0.004,0.987,-1.343,-4.395,0.793
0.029,-0.021,0.996,-2.258,-4.395,0.793
0.045,-0.037,1.001,-3.174,-3.174,0.916
0.062,-0.042,1.000,-3.296,-0.183,1.221
0.066,-0.047,0.982,-2.747,3.418,2.197
0.062,-0.047,0.972,-1.770,6.531,3.113
0.034,-0.033,0.970,-0.427,7.202,3.845
0.009,-0.008,0.970,0.305,5.798,4.395
-0.002,-0.008,0.959,0.427,3.113,3.967
-0.003,-0.018,0.977,0.854,0.366,2.747
0.011,-0.008,0.996,1.770,-1.831,2.014
0.025,-0.010,1.005,1.709,-3.601,1.892
0.044,-0.029,1.015,0.183,-4.395,1.953
0.059,-0.039,1.025,-0.916,-4.395,2.258
0.059,-0.037,1.032,-0.061,-3.174,3.113
0.057,-0.032,1.034,1.343,-1.648,3.296
0.050,-0.022,1.042,2.380,-0.244,2.991
0.042,-0.025,1.047,3.418,1.221,2.563
0.048,-0.039,1.055,4.517,2.747,1.953

0.117,1.715,1.581,46.814,13.428,1.099
0.016,2.114,1.924,53.406,-27.161,-8.301
-0.016,2.544,2.261,60.791,-79.224,-25.085
0.151,2.879,2.435,67.444,-126.465,-44.800
0.420,3.103,2.428,63.660,-154.663,-55.664
0.721,3.236,2.312,46.143,-151.245,-51.636
0.914,3.218,2.173,20.874,-121.338,-28.320
0.943,3.222,2.062,-12.390,-81.360,15.381
0.800,3.212,1.972,-49.377,-43.030,76.416
0.281,3.168,1.775,-97.717,-8.362,148.071
-0.506,3.024,1.486,-156.311,42.786,208.679
-1.559,2.635,0.867,-212.463,114.868,237.976
-2.711,1.946,0.087,-243.408,181.519,224.426
-3.460,1.039,-0.581,-232.117,219.360,158.813
-3.737,-0.455,-1.238,-208.496,211.426,43.701
-3.713,-2.607,-1.848,-177.734,163.025,-108.765
-2.800,-4.000,-1.924,-67.261,86.243,-295.044
-0.885,-4.000,-0.904,127.747,-7.141,-477.600
0.931,-4.000,0.981,292.114,-151.489,-567.749
1.808,-4.000,3.072,327.148,-324.097,-521.606
2.759,-4.000,4.000,259.094,-406.738,-398.804
3.076,-4.000,4.000,197.876,-327.576,-279.541
3.288,-3.073,3.659,129.089,-92.102,-174.316
2.752,-2.516,2.275,29.785,187.988,-58.716
1.343,-2.026,1.031,-46.265,360.107,60.364
-0.175,-1.436,0.285,-61.401,360.352,150.330
-1.326,-0.501,-0.126,-57.556,219.055,179.260
-2.049,0.191,-0.417,-68.176,53.467,177.551
-2.311,0.394,-0.250,-49.255,-51.636,156.860
-2.062,0.510,0.220,-4.944,-98.816,110.535
-1.636,0.352,0.839,25.574,-114.380,58.411
-1.150,0.230,1.327,33.997,-108.093,25.391
-0.876,0.240,1.605,31.006,-78.186,12.146
-0.739,0.278,1.644,23.865,-31.860,1.282
-0.525,0.198,1.557,19.043,13.672,-15.198
-0.220,0.023,1.391,15.442,39.978,-32.410
0.058,-0.138,1.140,9.094,39.124,-43.335
0.303,-0.212,0.966,4.944,20.752,-44.922
0.508,-0.262,0.928,5.310,-3.418,-38.452
0.630,-0.277,0.955,5.981,-22.888,-27.039
0.650,-0.280,1.002,3.662,-31.433,-12.939
0.600,-0.259,1.068,-0.916,-31.311,1.465
0.531,-0.214,1.105,-8.240,-29.907,16.846
0.372,-0.125,1.091,-18.677,-28.015,29.846
0.184,-0.044,1.053,-27.039,-19.836,36.377
0.020,0.001,0.981,-28.137,-5.981,34.729
-0.119,0.056,0.862,-25.635,9.705,28.381
-0.171,0.091,0.769,-21.667,22.278,20.508
-0.152,0.052,0.723,-18.066,24.170,10.803
-0.077,-0.013,0.709,-16.479,11.841,2.808
0.060,-0.094,0.768,-13.855,-5.310,-1.953
0.185,-0.135,0.866,-12.817,-16.846,-1.831
0.244,-0.135,0.956,-12.756,-19.348,1.770
0.276,-0.132,1.005,-10.132,-11.292,5.859
0.251,-0.146,1.057,-5.249,3.113,8.301
0.187,-0.098,1.066,-1.404,15.930,10.681
0.134,-0.076,1.063,0.916,22.522,11.414
0.112,-0.076,1.078,1.282,24.719,9.521
0.090,-0.071,1.086,-0.916,24.597,9.827
0.081,-0.068,1.082,-1.709,19.653,10.376
0.108,-0.052,1.062,-2.625,13.245,9.521
0.114,-0.051,1.017,-4.700,7.080,9.216
0.121,-0.044,0.985,-4.211,2.197,9.094
0.117,-0.047,0.965,-2.075,-2.258,9.949
0.099,-0.059,0.983,-0.732,-6.287,11.902
0.056,-0.038,1.000,0.793,-8.850,13.184
0.003,-0.022,1.046,4.395,-8.301,13.489
-0.034,0.009,1.113,7.385,-5.981,13.062
-0.047,0.028,1.155,7.507,-4.639,11.475
-0.038,0.033,1.172,5.127,-1.892,9.155
-0.020,0.030,1.173,3.052,2.258,6.226
-0.004,0.047,1.158,2.136,4.700,4.700
-0.007,0.065,1.118,0.549,3.662,3.845
0.011,0.053,1.086,-1.587,2.136,2.258
0.058,0.030,1.083,-0.549,1.282,1.526
0.074,0.032,1.104,1.465,-0.244,1.160
0.083,0.036,1.125,2.502,-2.991,0.427
0.113,0.006,1.147,3.052,-4.272,0.244
0.142,0.031,1.176,3.052,-3.296,-0.061
0.161,0.031,1.171,3.235,-1.770,0.671
0.187,0.020,1.148,2.075,0.427,1.648
0.202,0.008,1.128,-0.610,2.747,3.296
0.198,0.005,1.099,-3.723,3.967,6.104
0.175,0.003,1.049,-6.775,2.014,9.033
0.153,-0.007,1.011,-9.705,-0.916,11.108
0.145,-0.008,0.999,-10.498,-1.526,11.353
0.148,-0.014,0.973,-8.972,0.183,10.925
0.161,-0.025,0.977,-7.629,3.540,11.047
0.161,-0.025,0.989,-5.920,7.019,10.742
0.140,-0.008,0.984,-4.456,10.132,11.047
0.113,-0.011,0.972,-4.822,13.367,11.597
0.071,-0.001,0.959,-4.883,15.137,10.986
0.060,0.003,0.953,-5.676,15.137,11.230
0.047,0.011,0.921,-7.202,12.756,12.207
0.019,0.010,0.876,-8.362,8.728,11.719
0.022,-0.005,0.873,-6.714,6.226,9.583
0.037,-0.013,0.877,-2.991,4.761,6.592
0.068,-0.030,0.904,0.244,3.113,5.249
0.087,-0.024,0.929,2.075,0.732,5.127
0.080,-0.019,0.946,2.197,-1.526,6.409
0.059,-0.019,0.954,2.075,-1.282,7.690
0.036,-0.017,0.962,2.502,1.282,7.874
0.007,-0.017,0.980,3.845,4.639,7.202
-0.001,-0.016,1.000,4.822,5.920,6.531
-0.007,-0.024,1.012,3.479,4.761,6.042
0.005,-0.032,1.021,1.892,2.258,5.066
0.022,-0.031,1.024,2.319,0.732,3.357
0.048,-0.027,1.036,3.906,2.014,1.892
0.061,-0.024,1.044,5.249,4.517,1.465
0.057,-0.012,1.047,6.104,5.798,1.526
0.037,-0.003,1.050,5.859,5.188,2.380
0.021,-0.007,1.060,5.676,2.625,2.563
0.031,-0.018,1.083,5.615,0.061,1.587
0.048,-0.031,1.091,5.493,-2.380,0.916
0.066,-0.049,1.109,4.822,-4.089,0.366
0.088,-0.056,1.126,4.517,-3.967,-0.061
0.105,-0.042,1.134,4.028,-1.953,0.244
0.110,-0.044,1.129,3.357,0.244,0.427
0.107,-0.046,1.117,2.014,1.831,1.465
