aX,aY,aZ,gX,gY,gZ
0.274,0.583,0.663,-8.667,0.000,1.953
0.283,0.583,0.659,-6.348,0.427,0.916
0.289,0.584,0.678,-4.578,1.221,0.549
0.303,0.593,0.705,-4.028,2.014,0.183
0.312,0.595,0.719,-4.272,2.136,0.366
0.315,0.599,0.735,-4.517,2.258,0.793
0.321,0.596,0.753,-5.310,2.563,2.014
0.328,0.587,0.773,-6.348,2.869,3.357
0.329,0.588,0.787,-7.385,3.418,4.089
0.324,0.595,0.797,-7.812,4.089,5.005
0.314,0.588,0.806,-8.301,4.761,5.737
0.313,0.586,0.819,-8.911,5.798,5.066
0.311,0.599,0.838,-9.277,6.165,4.150
0.316,0.602,0.850,-10.986,5.188,3.540
0.303,0.595,0.854,-13.367,2.563,2.441
0.300,0.604,0.858,-16.602,0.793,1.892
0.300,0.600,0.871,-19.470,-0.305,1.343
0.305,0.600,0.881,-22.095,-1.404,0.793
0.316,0.599,0.892,-24.170,-1.709,1.038
0.314,0.599,0.912,-25.146,-0.366,2.075
0.315,0.625,0.890,-27.771,3.601,4.883
0.293,0.623,0.885,-30.945,11.047,6.531
0.265,0.610,0.881,-31.738,18.494,6.042
0.262,0.615,0.869,-31.921,23.804,5.310
0.259,0.615,0.869,-32.959,25.696,4.089
0.261,0.622,0.865,-36.316,23.682,2.930
0.266,0.620,0.849,-40.405,19.531,2.258
0.274,0.618,0.830,-43.640,16.785,1.953
0.279,0.615,0.809,-44.922,16.602,1.343
0.288,0.615,0.791,-44.922,19.409,0.366
0.292,0.619,0.772,-44.678,23.865,-0.183
0.291,0.624,0.748,-44.434,28.320,-0.671
0.297,0.630,0.726,-44.739,31.677,-1.221
0.301,0.633,0.705,-45.959,33.203,-1.465
0.303,0.638,0.688,-47.119,32.288,-1.892
0.307,0.643,0.676,-47.913,29.602,-2.197
0.323,0.656,0.672,-48.828,26.001,-2.502
0.339,0.661,0.663,-50.659,23.010,-2.869
0.351,0.661,0.662,-52.490,21.973,-2.625
0.362,0.677,0.664,-54.443,21.301,-2.136
0.360,0.689,0.638,-57.495,19.775,-1.160
0.357,0.685,0.609,-60.608,19.348,0.366
0.361,0.687,0.587,-61.707,22.461,0.977
0.366,0.690,0.568,-60.791,27.283,0.671
0.371,0.692,0.541,-59.387,31.189,0.305
0.375,0.697,0.517,-58.533,33.142,0.549
0.375,0.704,0.498,-57.373,33.752,0.610
0.372,0.715,0.486,-56.030,33.630,0.000
0.367,0.724,0.469,-54.810,32.593,-0.671
0.371,0.727,0.448,-54.504,29.968,-1.404
0.372,0.733,0.432,-55.054,26.611,-1.282
0.371,0.741,0.418,-55.298,23.315,-1.404
0.385,0.744,0.400,-55.664,20.508,-2.014
0.395,0.742,0.379,-56.030,18.372,-2.197
0.398,0.744,0.364,-55.298,17.944,-2.136
0.403,0.754,0.337,-53.284,18.188,-2.197
0.397,0.762,0.321,-51.331,19.958,-2.258
0.397,0.768,0.311,-48.340,23.254,-2.625
0.393,0.778,0.301,-45.044,25.391,-3.296
0.383,0.787,0.300,-42.419,26.978,-4.700
0.380,0.792,0.306,-40.466,27.283,-5.676
0.381,0.796,0.311,-39.673,24.353,-6.958
0.380,0.804,0.312,-40.710,17.639,-7.690
0.387,0.807,0.303,-43.152,9.155,-8.118
0.411,0.798,0.282,-45.776,1.709,-8.545
0.431,0.794,0.258,-46.570,-1.709,-7.629
0.440,0.793,0.236,-44.556,-0.732,-6.409
0.450,0.801,0.233,-41.138,4.456,-6.226
0.448,0.810,0.239,-37.048,12.451,-6.104
0.441,0.817,0.241,-33.630,19.287,-6.226
0.435,0.819,0.240,-31.311,23.926,-6.531
0.428,0.818,0.244,-30.029,25.513,-6.775
0.426,0.820,0.255,-28.992,24.292,-7.507
0.428,0.824,0.269,-28.442,20.569,-8.606
0.434,0.824,0.277,-30.151,13.733,-9.094
0.439,0.823,0.278,-33.203,5.859,-8.545
0.438,0.818,0.271,-35.950,-0.305,-7.874
0.433,0.818,0.261,-36.804,-2.747,-7.019
0.433,0.816,0.253,-35.706,-1.282,-7.263
